Player ID,Player Name,Player Team,Player Age,Player Height,Mins Played,tacklePerGame,interceptionPerGame,foulsPerGame,clearancePerGame,wasDribbledPerGame,goal,assistTotal,shotsPerGame,keyPassPerGame,dribbleWonPerGame,foulGivenPerGame,offsideGivenPerGame,dispossessedPerGame,turnoverPerGame,totalPassesPerGame,passSuccess,accurateCrossesPerGame,accurateLongPassPerGame,accurateThroughBallPerGame,xG,xGPerNinety,totalShots,xGPerShot,rating
769,Nemanja Matic,Lyon,36,194,1511,1.4,0.6,0.6,1.1,0.7,0,1,0.1,0.7,0.4,0.3,0,0.7,0.4,49.5,86.5,0.2,2.7,0.1,0.09,0.01,1,0.09,6.6
770,Rani Khedira,Union Berlin,31,189,1827,2.2,1.4,1.5,1.6,0.4,0,0,0.4,0.3,0.2,0.5,0,0.3,0.6,30.8,76.1,0,1,0,0.49,0.02,8,0.06,6.6
772,Radoslaw Majecki,Monaco,25,193,1260,0,0,0,0.8,0.1,0,0,0,0,0,0.1,0,0,0,22,70.5,0,2.4,0,0,0,0,0,6.6
773,Danilo Cataldi,Fiorentina,30,180,1137,1,0.8,0.7,1.1,0.5,3,0,0.7,0.6,0.1,0.6,0,0.2,0.5,35.4,85.7,0.2,1.4,0,0.74,0.06,12,0.06,6.6
774,Joe Scally,Borussia M.Gladbach,22,184,1928,1.6,0.6,0.8,2.5,0.7,0,0,0.2,0.3,1.1,1.7,0,0.9,0.9,43,84.9,0.2,1.5,0,0.17,0.01,4,0.04,6.6
775,Jorge de Frutos,Rayo Vallecano,28,173,1771,1,0.6,1.3,0.4,0.8,4,3,1.6,1,1,0.7,0.1,1.2,1.7,17.2,73.5,0.6,0.2,0,4.93,0.25,39,0.13,6.6
776,Botond Balogh,Parma Calcio 1913,22,189,1782,1.1,1,0.7,5.3,0.3,0,1,0.1,0.1,0,0.3,0,0,0.4,37.6,89.9,0,1.8,0,0.21,0.01,2,0.11,6.6
777,Daniele Ghilardi,Verona,22,189,1181,1.7,1.1,1.4,4,1.1,0,0,0.6,0.1,0.1,1.4,0,0.1,0.3,35.1,82.1,0.1,2,0,0.46,0.03,8,0.06,6.6
778,Romain Faivre,Brest,26,180,773,0.8,0.2,0.3,0.2,0.3,2,2,0.8,0.6,0.8,1.2,0.1,0.4,0.6,17.4,87.2,0.4,0.2,0.1,1.85,0.22,14,0.13,6.6
779,Mads Hermansen,Leicester,24,187,1756,0.1,0,0,1.3,0,0,0,0,0,0.1,0.1,0,0,0,32.8,57.9,0,5.2,0,0,0,0,0,6.6
780,Mathias Honsak,FC Heidenheim,28,188,977,0.9,0.4,0.6,1.3,0.6,4,1,1.5,0.6,0.5,0.8,0.1,0.6,1.9,17.2,73.6,0.7,0.6,0,2.43,0.22,25,0.1,6.6
781,Senne Lynen,Werder Bremen,26,185,1900,2.6,2,1.2,2.1,1,0,0,0.7,0.3,0.4,0.9,0,0.5,1.3,42.7,83.7,0,1.3,0,0.61,0.03,15,0.04,6.6
782,Yasin Ayari,Brighton,21,172,1363,1.9,0.7,1.2,0.7,1,0,0,0.7,1,0.7,0.8,0.1,0.8,1.2,26.9,84.6,0.5,0.3,0,1.58,0.1,17,0.09,6.6
783,Zion Suzuki,Parma Calcio 1913,22,190,2325,0,0,0.1,1.3,0,0,0,0,0,0,0.1,0,0,0,34.8,63.1,0,5.7,0,0,0,0,0,6.6
784,Boubakary Soumare,Leicester,26,188,1433,1.4,1,1,0.9,0.4,0,0,0.3,0.5,1.1,0.7,0,0.9,0.9,41.7,87.3,0.2,0.8,0.1,0.23,0.01,5,0.05,6.32
785,Dominik Greif,Mallorca,27,197,1890,0,0,0,0.8,0,0,0,0,0,0.1,0.1,0,0,0,30.3,67.3,0,7.6,0,0,0,0,0,6.6
786,Nathan Tella,Leverkusen,25,173,888,0.4,0.2,0.7,0.2,0.3,2,2,1.2,0.5,0.9,1.5,0.4,0.5,1.5,11.1,80,0,0.2,0.1,2.91,0.29,23,0.13,6.6
787,Yarek Gasiorowski,Valencia,20,192,940,1.4,1.8,0.4,3.6,0.3,0,0,0.2,0.2,0,0.1,0,0,0.1,32.9,81.5,0.1,2.1,0.1,0.76,0.07,3,0.25,6.6
788,Aitor Paredes,Athletic Club,24,185,1227,0.6,1.1,1.1,5.3,0.3,3,0,0.3,0.1,0,0.3,0,0.1,0.3,45.1,84.3,0,3.5,0,2.21,0.16,5,0.44,6.59
789,Victor Kristiansen,Leicester,22,181,2117,3.3,1.5,0.7,2.5,1.4,0,1,0.1,0.7,0.3,0.7,0.1,0.5,0.4,39.3,82.2,1.2,1.7,0,0.19,0.01,3,0.06,6.59
790,Giuliano Simeone,Atletico,22,173,1129,0.6,0.4,0.5,0.2,0.4,1,4,0.7,0.7,0.7,1.1,0.2,0.4,1.5,21.1,79.7,0.4,0,0,2.25,0.18,14,0.16,6.59
791,Dominic Calvert-Lewin,Everton,27,189,1582,0.4,0.3,1.2,0.8,0.2,3,1,2.1,0.3,0.5,1,1.2,1.5,3.2,12.3,63.5,0,0.1,0,7.51,0.43,46,0.16,6.59
792,Pedro Diaz,Rayo Vallecano,26,180,495,0.9,0.4,0.2,0.1,0.8,0,0,0.6,0.9,0.4,0.2,0,0.3,0.5,16.3,85.5,0.4,0.6,0,0.58,0.11,9,0.06,6.31
794,Dani Gomez,Valencia,26,178,526,0.2,0.1,0.5,0.3,0,2,0,1,0.1,0.2,0.6,0.7,0.6,0.8,5.8,74.1,0,0,0,2.7,0.46,14,0.19,6.21
795,Vitaly Janelt,Brentford,26,184,1965,1.3,1,0.8,1.6,0.5,1,3,0.5,0.5,0.1,0.5,0,0.4,0.6,33.6,84.9,0.3,1.6,0.1,0.63,0.03,13,0.05,6.59
796,Hernani,Parma Calcio 1913,30,188,982,1.9,0.9,1.3,0.3,1.1,3,1,1.1,1.1,0.3,1.1,0.1,0.8,0.7,28.2,78.7,0.3,1.8,0.1,2.64,0.24,17,0.16,6.59
798,Alberto Dossena,Como,26,195,1766,1.3,1,1,4,0.6,0,2,0.6,0.2,0.2,0.7,0,0.1,0.3,47.1,88.3,0,1.9,0,0.85,0.04,12,0.07,6.59
799,Marius Wolf,Augsburg,29,188,1516,0.7,0.7,0.4,1.6,0.7,1,2,0.4,1.5,0.6,0.4,0,0.3,0.8,25.3,71,1.1,0.8,0,0.78,0.05,10,0.08,6.59
800,Benedict Hollerbach,Union Berlin,23,181,1862,1.4,0.1,1.2,0.3,0.8,6,0,2.3,0.9,1.4,1.6,0.5,3.1,3.2,18.6,73.6,0.3,0.6,0,5.78,0.28,54,0.11,6.59
801,Maximilian Mittelstadt,Stuttgart,27,180,1702,2.5,1.1,0.8,2.5,0.7,1,5,0.5,1.6,0.6,1.6,0,0.3,0.8,49.1,86.6,1.5,2.3,0,0,0,0,0,7.17
802,Kristijan Jakic,Augsburg,27,184,1645,1.7,1.1,0.9,1.6,0.7,0,0,0.5,0.4,0.4,1,0,0.7,1.6,34.1,82,0,1.2,0,0.62,0.03,11,0.06,6.59
803,Dodi Lukebakio,Sevilla,27,187,2171,0.7,0.2,1,0.3,0.4,11,1,2.7,1.3,2.8,1.5,0.5,1.5,3.2,24.7,82,0.8,0.7,0.1,8.19,0.34,69,0.12,7.15
804,Christopher Trimmel,Union Berlin,38,189,1012,1.6,0.7,0.6,2.5,0.6,0,0,0.4,1.2,0.1,0.3,0.1,0.3,0.3,21.9,70.3,1.2,1.8,0,0.16,0.01,7,0.02,6.59
805,Yuri Berchiche,Athletic Club,35,181,1465,1,0.8,0.5,1.7,0.5,0,2,0.5,0.8,0.3,0.6,0.1,0.1,0.5,36,85.8,0.4,1.7,0,0.42,0.03,12,0.04,6.59
806,Patrick Cutrone,Como,27,183,1706,0.5,0.1,0.7,0.2,0.2,6,3,2.1,0.7,0.3,0.8,0.7,0.9,2,14.7,73.8,0.1,0.1,0,6.71,0.35,55,0.12,6.59
807,Gabriel Gudmundsson,Lille,25,180,1499,1.3,0.5,1.2,1.3,0.5,2,0,0.7,0.6,0.8,1.5,0.2,0.7,0.7,30.1,85.6,0.6,0.9,0,0.8,0.05,15,0.05,6.59
808,Leif Davis,Ipswich,25,182,2284,1.7,0.8,0.9,2.3,0.7,1,2,0.5,1.8,0.5,1.2,0.1,0.5,1.2,30.6,80.7,1.3,1,0.1,0.64,0.03,12,0.05,6.59
809,Arijanet Muric,Ipswich,26,198,1620,0,0,0,1.1,0.1,0,0,0,0,0,0.2,0,0.1,0.2,29.7,68.2,0,5.2,0,0,0,0,0,6.59
810,Emerson,West Ham,30,176,1717,2,0.8,0.8,1.8,0.6,2,1,0.5,0.6,0.3,0.5,0,0.3,0.8,28.9,81.2,0.7,1,0,1.8,0.09,13,0.14,6.59
811,Bruno Guimaraes,Newcastle,27,182,2346,2.1,0.9,1.5,1,1,2,6,1.1,1.3,0.9,3.3,0.1,2.4,1.5,46.6,83.4,0.2,2.3,0.4,2.19,0.08,30,0.07,6.95
812,Gabriel Magalhaes,Arsenal,27,190,2170,1,0.6,0.7,3.2,0.2,3,1,0.9,0.5,0.2,0.7,0,0.1,0.3,59.8,90.5,0,2.1,0,3.69,0.15,22,0.17,6.94
813,Jefferson Lerma,Crystal Palace,30,179,1454,0.9,1.2,1.2,1.5,0.5,0,0,1,0.3,0.2,1.2,0,0.6,0.3,31.5,78,0,1.7,0.1,0.91,0.06,22,0.04,6.58
814,Aaron Martin,Genoa,27,178,2270,2.2,0.6,1.1,1.9,0.5,0,4,0.5,2,0.5,0.9,0.1,0.5,0.7,31.6,81.3,2.4,2.1,0,0.7,0.03,13,0.05,6.92
815,Nikola Milenkovic,Nottingham Forest,27,195,2340,1.2,0.7,0.6,5,0.2,3,1,0.9,0.2,0,0.1,0,0.1,0,27.7,82.6,0,2.7,0,3.78,0.15,24,0.16,6.89
816,Tom Rothe,Union Berlin,20,193,1205,2.1,0.6,1.1,1.6,0.8,2,2,1,0.6,0.3,0.6,0.1,1.2,1.2,24.1,71,0.5,1,0,1.73,0.13,18,0.1,6.58
817,Samuel Mbangula,Juventus,21,179,649,0.7,0.2,0.3,0.1,0.3,3,2,0.4,0.7,0.4,0.7,0,0.4,0.6,12.5,89.8,0.3,0.2,0,0.52,0.07,8,0.06,6.58
818,Amadou Onana,Aston Villa,23,195,1086,2.2,1.1,1.4,1.5,0.6,2,0,0.8,0.3,0.5,0.9,0,0.4,0.4,30.8,88.4,0.1,0.6,0,2.35,0.19,14,0.17,6.58
819,Lisandro Martinez,Man Utd,27,175,1754,2,1.6,1.1,2.7,0.8,2,1,0.9,0.5,0.3,0.4,0,0.2,0.1,65.7,90,0.2,2.2,0.2,1.4,0.07,17,0.08,6.86
820,Jacob Greaves,Ipswich,24,193,1530,1.6,1,0.5,5.5,0.4,1,0,0.4,0.1,0.1,0.8,0.1,0.1,0.4,45.6,87.4,0,1,0,1.26,0.07,7,0.18,6.58
821,Ange-Yoan Bonny,Parma Calcio 1913,21,189,1762,0.8,0,0.6,0.3,0.2,5,2,1.9,0.8,0.8,1.2,0.4,2,2.3,15.5,76.6,0.1,0.4,0.1,7.67,0.39,50,0.15,6.58
822,Enzo Millot,Stuttgart,22,175,1447,1,0.4,0.8,0.2,0.8,4,2,1.6,0.7,1.1,1.4,0.1,1.2,1.8,36.9,88,0.2,0.8,0,7.26,0.45,37,0.2,6.58
823,Mathias Olivera,Napoli,27,185,1571,2.3,1.1,1,1.7,0.6,0,1,0.5,1,0.2,0.7,0.1,0.5,1,40.3,84,0.2,1.4,0,0.56,0.03,10,0.06,6.85
824,Kamory Doumbia,Brest,22,170,926,1.4,1,0.7,0.4,0.7,1,1,0.8,1,0.5,0.6,0,0.9,1.5,20.5,84.4,0.6,0.9,0,1.51,0.15,16,0.09,6.58
825,Jasper Cillessen,Las Palmas,35,187,2130,0,0,0,0.6,0.1,0,0,0,0,0,0.2,0,0,0.2,32.8,63.2,0,5.3,0,0,0,0,0,6.58
826,Mario Pasalic,Atalanta,30,188,1451,0.9,0.5,0.6,0.9,0.5,2,3,1.7,1,0.2,0.2,0,0.8,0.8,44.4,89.6,0,1.8,0,7.14,0.44,40,0.18,6.58
827,Theo Hernandez,AC Milan,27,184,1940,1,0.6,0.5,1.8,0.5,3,2,1.3,1.4,0.5,1.5,0,0.5,0.8,39.9,88.1,0.8,1,0.1,2.41,0.11,32,0.08,6.83
828,Pervis Estupinan,Brighton,27,175,1512,2,0.9,1.3,1.7,0.5,0,1,0.7,1,0.6,0.7,0.2,1,1.1,41.5,88.9,1.7,0.8,0,0.7,0.04,14,0.05,6.81
829,Curtis Jones,Liverpool,24,185,1124,1.1,0.2,0.5,0.2,0.3,3,3,1,0.6,0.4,0.9,0,1.1,0.8,27,94.2,0,0.5,0,4.07,0.33,23,0.18,6.58
830,Modibo Sagnan,Montpellier,25,187,1692,2.2,1.2,1.4,4.2,0.8,2,0,0.5,0.3,0.5,0.5,0,0.2,0.3,36,88,0,2.8,0,0.72,0.04,10,0.07,6.58
831,Manuel Ugarte,Man Utd,23,182,1261,3,1,1.6,0.6,1.3,1,0,0.5,0.4,0.6,1.3,0,0.8,1.1,29.9,89.8,0.1,1.5,0.1,0.46,0.03,9,0.05,6.58
832,Ismaila Sarr,Crystal Palace,27,185,1847,0.6,0.2,0.4,0.8,0.5,6,3,1.5,1.1,0.4,1.5,0.3,1.2,1.8,17.4,71.3,0.2,0.2,0.2,7.71,0.38,40,0.19,6.76
833,Sergi Altimira,Real Betis,23,188,1486,2.2,0.7,1.2,1.5,0.8,0,1,0.7,0.8,0.6,1.3,0,0.6,0.8,40.7,88.4,0,1.5,0.1,1.55,0.09,16,0.1,6.58
834,Matteo Darmian,Inter,35,183,1166,1,0.1,1,1,0.4,2,2,0.3,0.5,0.2,0.7,0.1,0.3,0.5,27,84.3,0.2,1,0,1.32,0.1,7,0.19,6.58
835,Christopher Operi,Le Havre,27,183,1170,1,1.1,0.7,1.8,0.4,0,2,0.5,1.8,1.1,1.2,0.2,0.8,1.1,38.8,78.8,2.5,1.5,0.1,0.2,0.02,7,0.03,6.74
836,Patrick Dorgu,Lecce,20,185,1843,2.1,0.9,1.1,1.7,1,3,1,1.7,0.9,0.6,2.6,0.2,1.8,1.8,29.4,78.8,0.5,1.4,0,0,0,0,0,6.57
837,Shuto Machino,Holstein Kiel,25,185,1173,0.3,0.3,0.5,0.5,0.2,7,1,1.2,0.7,0.3,0.6,0.3,0.7,1.3,15.5,69.2,0.3,0.5,0,4.05,0.31,28,0.14,6.57
838,Nicolas Seiwald,RBL,23,180,1270,1.5,1.2,0.7,2.6,0.9,0,0,0.1,0.8,0.2,0.1,0,0.4,0.2,40.8,84.2,0.5,1.8,0.2,0.05,0.007613437,2,0.02,6.57
839,Ayyoub Bouaddi,Lille,17,186,931,2.5,0.5,0.8,0.5,0.6,0,1,0.1,0.3,0.7,0.4,0,0.7,1.4,22.7,89.1,0,0.8,0.1,0.04,0.007379257,1,0.04,6.57
840,Tino Livramento,Newcastle,22,182,1852,1.5,0.8,0.2,2.6,0.6,0,0,0.1,0.5,0.6,1,0.1,1,0.7,33,86.3,0.2,0.6,0,0.14,0.01,3,0.05,6.57
841,Christian Kabasele,Udinese,34,187,916,0.9,0.8,1.4,3.2,0.2,1,0,1.1,0.4,0.1,0.9,0,0.2,0.6,38.2,85.7,0,3.3,0,0.92,0.09,14,0.07,6.57
842,Maduka Okoye,Udinese,25,198,1260,0,0,0,0.6,0,0,0,0,0,0,0.1,0,0,0,33,75.8,0,6.4,0,0,0,0,0,6.57
843,Nikola Vlasic,Torino,27,179,1410,1.4,0.4,0.9,0.4,0.6,3,3,1,1,1,0.8,0.2,0.9,1.3,24.5,81.4,0.2,0.6,0.1,2.21,0.14,20,0.11,6.74
844,Phillip Tietz,Augsburg,27,190,1294,0.4,0.2,1.1,0.8,0.1,5,1,1.5,0.8,0.5,0.3,0.5,0.7,1.3,15.1,62.4,0,0.1,0,4.76,0.33,37,0.13,6.57
845,Viktor Tsyhankov,Girona,27,178,1001,0.8,0.5,0.5,0.5,0.3,2,4,1.1,1.1,0.5,1.3,0.2,0.9,1.2,26.6,83.7,1.5,0.5,0.1,1.92,0.17,17,0.11,6.71
846,Zakaria Aboukhlal,Toulouse,25,179,1839,0.8,0.3,1.5,0.3,0.7,7,2,2.7,0.5,0.5,1,0.4,1.1,2.7,12.8,69,0.2,0.1,0,11.37,0.56,61,0.19,6.57
847,Aleix Garcia,Leverkusen,27,173,903,0.4,0.2,0.2,0.8,0.2,2,3,0.5,1.1,0.2,0.3,0.1,0.1,0.4,42.8,91.5,1.2,2.6,0.1,0,0,0,0,6.63
848,Rui Silva,Real Betis,31,191,1350,0,0,0.1,0.5,0.1,0,0,0,0.1,0,0.1,0,0,0.1,30.1,75.7,0,3.8,0,0,0,0,0,6.57
849,Mousa Al Ta'mari,Montpellier,27,178,1119,0.9,0.2,0.5,0.2,0.5,2,1,1.8,0.8,1.5,1.7,0.2,1.3,3.2,18.4,79.7,0.1,0.6,0,2.72,0.22,27,0.1,6.58
850,Can Uzun,Eintracht Frankfurt,19,186,484,0.5,0.1,0.4,0.2,0.3,4,1,1.5,0.7,0.4,0.8,0,0.9,0.9,13,83.2,0.4,0.3,0,3.18,0.59,24,0.13,6.57
851,Thomas Kristensen,Udinese,23,188,1081,1.3,0.8,0.9,3,0.3,0,0,0,0.2,0.3,0.1,0.1,0.2,0.5,38.1,81.8,0.1,2.3,0.1,0,0,0,0,6.57
852,Gabriel Jesus,Arsenal,27,175,604,0.6,0.2,0.8,0.4,0.3,3,0,1.2,0.5,0.5,0.6,0.5,0.8,0.8,11.2,80,0.1,0.1,0.1,3.32,0.5,20,0.17,6.57
853,Chris Fuhrich,Stuttgart,27,181,1375,0.4,0.2,0.3,0.4,0.5,1,2,1,1,1.3,0.1,0.1,0.9,1.1,27,84,0.6,0.5,0.1,1.62,0.11,22,0.07,6.58
854,Ruben Dias,Man City,27,187,1279,0.6,0.9,0.5,2.1,0.2,0,0,0.8,0.3,0,0.3,0,0.1,0.2,80.2,94.1,0,2.4,0,1.2,0.08,13,0.09,6.56
855,Lucas Paqueta,West Ham,27,180,1705,2.2,0.5,1.4,1,0.7,4,0,1.5,1.1,0.5,1.6,0.3,1.9,1.7,39.8,78.5,0.2,2.5,0.2,4.52,0.24,35,0.13,6.54
856,Diego Conde,Villarreal,26,188,1693,0.1,0.1,0,0.9,0.1,0,1,0,0.1,0,0.1,0,0,0.1,24.7,75.5,0,4.2,0,0,0,0,0,6.56
857,Alexander Prass,Hoffenheim,23,180,1526,1.9,0.4,0.8,2.1,1.5,0,1,0.5,0.8,0.9,1.1,0,0.5,0.9,34.3,75.6,0.5,1.5,0.1,0.77,0.05,12,0.06,6.56
858,Hans Nicolussi Caviglia,Venezia,24,184,1970,1.4,0.8,1.4,1.6,1.2,4,2,1.3,0.8,0.5,0.9,0,1.3,1.2,35,83,0.4,2.2,0,1.18,0.05,32,0.04,6.56
859,Tom Louchet,Nice,21,178,609,1.4,0.9,0.4,0.9,0.1,1,0,0.4,0.6,0.2,0.4,0,0.4,0.6,17.6,87.9,0.3,0.7,0,0.21,0.03,6,0.03,6.56
860,Leo Petrot,Saint-Etienne,27,188,1740,2.3,1.4,0.6,3,0.4,0,1,0.2,0.4,0.3,0.7,0,0.6,0.9,37.1,81.2,0.3,1.1,0,0.69,0.04,5,0.14,6.53
861,Koke,Atletico,33,176,1428,1.6,0.7,0.8,1,0.7,1,1,0.4,0.4,0.3,0.4,0,0.3,0.6,47.2,88,0.2,2,0,1.49,0.09,9,0.17,6.56
862,James Justin,Leicester,27,183,2115,1.7,1.4,0.7,3.3,0.8,2,1,1,0.4,0.3,1.1,0.1,0.4,1,35.4,77.1,0.3,1.1,0,2.03,0.09,24,0.08,6.56
863,Benedikt Gimber,FC Heidenheim,28,187,1868,2.5,1.1,2,4.2,0.7,0,0,0.4,0.1,0.2,1.7,0,0.2,0.8,42.6,83,0,2.3,0,0.46,0.02,9,0.05,6.56
864,Gorka Guruzeta,Athletic Club,28,188,1244,0.4,0.2,1.3,0.5,0.6,6,2,1.6,0.5,0.2,0.6,0.1,0.6,1.2,10.9,75.8,0,0.3,0,4.79,0.35,41,0.12,6.56
865,Michael Svoboda,Venezia,26,195,1314,1.6,1.4,0.4,3.9,0.7,1,0,0.3,0.3,0.1,0.7,0,0.7,0.8,51.3,85.1,0.1,2.3,0,0.21,0.01,4,0.05,6.56
866,Neil El Aynaoui,Lens,23,185,814,1.3,0.6,1,0.9,1.2,3,0,0.5,0.7,0.1,0.9,0,0.8,0.7,33.4,89,0.8,0.7,0.1,2.44,0.27,8,0.31,6.56
867,Robert Sanchez,Chelsea,27,197,1890,0,0.1,0.1,1.1,0,0,0,0,0,0,0.1,0,0,0,34.5,69.8,0,4.1,0,0,0,0,0,6.52
868,Max Geschwill,Holstein Kiel,23,185,1217,1.5,1.6,0.8,2.7,0.3,1,2,0.5,0.6,0.1,0.5,0.1,0.1,0.3,34.4,78.3,0.1,1.8,0,0.94,0.07,9,0.1,6.56
869,Lucas da Cunha,Como,23,174,1699,1.2,0.5,0.6,0.8,0.5,2,1,0.8,1.4,0.3,0.5,0,0.5,0.4,39.8,86.9,1,1.6,0,1.18,0.06,19,0.06,6.56
870,Omar Traore,FC Heidenheim,27,187,1819,1.8,0.7,0.8,1.9,0.6,0,1,0.3,0.8,1,1.1,0,0.8,1.3,34.7,72.2,0.8,2.2,0,0.17,0.01,7,0.02,6.52
871,Arthur Chaves,Hoffenheim,24,188,1387,1.6,1.4,1.3,4.4,1,0,0,0.4,0.2,0.1,0.8,0.1,0.4,0.4,43.8,82.8,0,1.5,0,0.41,0.03,7,0.06,6.56
872,Toni Martinez,Deportivo Alaves,27,187,772,0.4,0,0.6,0.4,0,3,0,1.8,0.5,0.3,0.4,0.2,0.3,1.3,8.2,62.4,0,0,0,2.77,0.32,37,0.07,6.48
873,Ngal'ayel Mukau,Lille,20,186,959,1.6,0.8,1,1.1,0.6,0,1,0.6,0.6,0.4,0.7,0,0.4,0.9,33.3,89.7,0.1,0.7,0,0.74,0.07,10,0.07,6.56
874,Carles Perez,Getafe,27,173,1287,1.3,0.3,1.7,0.7,1.2,2,0,1.5,0.7,0.8,0.4,0,0.6,1.3,11.4,71.6,0.5,0.3,0,3.46,0.24,32,0.11,6.47
875,Federico Baschirotto,Lecce,28,187,2430,1,0.7,0.9,5.4,0.2,0,0,0.4,0.1,0.1,0.2,0,0,0.3,45.2,87.6,0,3.4,0,0.93,0.03,12,0.08,6.55
876,Aihen Munoz,Real Sociedad,27,175,599,0.9,0.8,0.6,2,0.7,0,0,0.3,0.1,0.2,0.5,0,0.1,0.2,16.6,77.3,0.1,0.4,0,0.04,0.01,4,0.01,6.45
877,Elvis Rexhbecaj,Augsburg,27,182,1407,1.3,0.7,0.4,0.8,1.1,1,1,1.1,0.7,0.5,1.8,0.1,1.3,1.2,24,76.9,0.4,0.7,0.1,1.19,0.08,19,0.06,6.44
878,Benedikt Pichler,Holstein Kiel,27,188,739,0.3,0.1,0.8,0.7,0.1,1,2,1.1,0.7,0.5,1,0.8,0.8,1.3,11.9,65.3,0.1,0.2,0.1,1.87,0.23,18,0.1,6.55
879,Manu Morlanes,Mallorca,26,178,1053,2,1.4,0.6,0.9,0.5,0,0,0.5,0.4,0.1,0.6,0,0.5,0.4,30.5,89.2,0.2,1.2,0,0.44,0.04,9,0.05,6.55
880,Marin Sverko,Venezia,27,187,1042,1.1,1.1,0.6,2.7,0.1,1,0,0.2,0.1,0.4,0.5,0,0.3,0.5,34.2,86.2,0,1.9,0.1,0.48,0.04,3,0.16,6.42
881,Jack Hinshelwood,Brighton,19,182,1079,1.2,0.5,0.8,1.5,0.5,2,0,0.6,0.5,0.1,0.2,0,0.1,0.9,37.5,85.8,0.3,1.6,0,0.98,0.08,9,0.11,6.55
882,Emanuele Valeri,Parma Calcio 1913,26,180,1942,1.5,0.9,0.6,2.7,0.7,2,3,0.8,1,0.3,0.7,0,0.1,1.1,24.3,74.3,0.6,1.2,0,1.3,0.06,20,0.06,6.55
883,Luca Pellegrini,Lazio,25,178,540,0.9,0.9,0.9,0.6,0.4,0,1,0.5,0.8,0.5,0.6,0,0.4,0.8,19,79.7,0.6,1.4,0,0.21,0.04,7,0.03,6.55
884,Marco Bizot,Brest,33,193,2070,0,0,0,1,0,0,0,0,0,0,0.1,0,0,0.1,30,64.3,0,8.5,0,0,0,0,0,6.55
885,Sergi Darder,Mallorca,31,180,1736,1.2,0.4,0.6,0.5,0.7,0,1,0.9,1.3,0.7,0.8,0.1,0.6,1,26.4,82.8,1.3,2.2,0.1,1.58,0.08,23,0.07,6.55
886,Lorenzo Colombo,Empoli,22,183,1877,0.8,0.1,1.4,0.5,0.4,5,2,1.8,0.6,0.8,1.2,0.2,1.6,2.6,15.7,68.4,0.1,0.6,0,6.2,0.3,49,0.13,6.55
888,Javi Sanchez,Real Valladolid,27,189,1575,1.2,0.9,0.7,4.5,0.5,1,0,0.4,0.2,0.1,0.1,0,0.1,0.4,45,86.3,0,2.7,0,0.33,0.02,8,0.04,6.42
889,Ezri Konsa,Aston Villa,27,183,2082,1.2,0.8,0.3,2.9,0.2,1,0,0.3,0.1,0.3,1.5,0,0.3,0.5,50.3,92.8,0,0.9,0.1,0.65,0.03,6,0.11,6.55
890,Jurgen Ekkelenkamp,Udinese,24,188,1253,1.3,0.4,0.9,0.5,0.5,3,2,0.7,0.4,0.2,0.6,0.1,0.2,0.8,20.6,81.8,0.1,0.5,0,2.2,0.16,17,0.13,6.55
891,Valentino Lazaro,Torino,28,181,1850,1,0.3,0.9,1.1,0.5,0,6,0.5,1,0.5,0.4,0.1,0.4,1,29.1,82.1,0.8,0.9,0,1.18,0.06,13,0.09,6.55
892,Edson Alvarez,West Ham,27,190,1483,1.8,0.7,1.6,1.5,0.7,0,1,0.5,0.5,0.6,0.7,0.2,0.6,0.9,35.2,87.1,0.2,1.4,0,0.34,0.02,11,0.03,6.41
893,Lucas Stassin,Saint-Etienne,20,183,1289,0.5,0.1,1,0.2,0.3,5,4,1.2,0.6,0.4,0.8,0.3,0.9,1.5,15.6,76.8,0,0.2,0.2,4.54,0.32,25,0.18,6.55
894,Javi Puado,Espanyol,26,177,1967,0.7,0.2,0.6,0.5,0.2,8,1,1.9,0.6,0.6,0.7,0.2,0.9,2.2,17.8,76.8,0.1,0.4,0,6.67,0.31,43,0.16,6.54
895,Viti Rozada,Las Palmas,27,172,1186,2.2,1.1,1.1,1.5,0.4,0,2,0.1,0.5,0.2,0.9,0,0.2,1,23.4,85.2,0.3,1.1,0,0.04,0.00607536,2,0.02,6.54
896,Ondrej Duda,Verona,30,180,1437,1.5,1.2,1.8,0.8,1.5,0,2,0.9,1.4,0.8,2.2,0,0.9,1.9,40,82.8,1,3,0.1,0.64,0.04,15,0.04,6.54
897,Kevin Vogt,Union Berlin,33,194,1200,0.6,0.6,0.5,4.1,0.3,1,0,0.1,0.1,0.1,0.3,0,0.1,0.3,51.9,87.5,0,4.3,0,0.77,0.06,1,0.77,6.54
898,Patrizio Masini,Genoa,24,182,640,1.9,0.4,1.3,1.2,0.5,1,0,0.4,0.2,0.3,1.8,0,0.2,0.7,16.4,79.3,0.1,0.5,0,0.48,0.07,6,0.08,6.54
899,Kobbie Mainoo,Man Utd,19,180,1291,2.1,0.9,1.3,0.2,0.7,0,0,0.6,0.7,1.1,1.1,0.1,1.6,1.3,36.6,87.1,0.1,1.1,0.1,0.57,0.04,10,0.06,6.54
900,Christian Kouame,Fiorentina,27,185,614,0.7,0.1,0.7,0.6,0.2,0,1,0.6,0.5,0.4,0.8,0.1,0.7,0.9,10.2,70.5,0.1,0.3,0,1.01,0.15,11,0.09,6.4
